type,event_id,bin,dev_log,dev_se,total_effect_pct,name,start,attendance
Arts & Theatre,ev_243,pre3,0.000866026394261781,0.09305992998461479,130.19662813601286,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_243,pre2,-0.005373015638361132,0.09298779290840946,147.4535502400252,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_243,pre1,-0.00485751677885394,0.09333502934672071,146.5838328940614,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_243,during,0.004273772465737556,0.10312851473798561,111.50651501297912,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_243,post1,0.015672996978790682,0.0940311476842389,304.4080646864518,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_243,post2,0.010345004806592485,0.0936940870191327,251.1203440201954,Cirque du Soleil ALIZÉ,2026-08-09 13:00:00,627
Arts & Theatre,ev_244,pre3,-0.00389400148077959,0.09306239512196578,129.10348951850509,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_244,pre2,0.0038589103612274864,0.09299038274127336,149.74860067177462,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_244,pre1,-0.004633081571961908,0.0933375006589926,146.63918119843493,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_244,during,0.026708143421035696,0.10313823303495204,116.30515662146728,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_244,post1,0.005110237095786108,0.0940346230641928,300.158880468105,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_244,post2,-0.013457927515836519,0.09369713655043639,242.86133450192952,Young Euro Classic | Mäuse auf dem Mond,2026-08-09 14:00:00,684
Arts & Theatre,ev_246,pre3,-0.002436688497642735,0.09305906726536393,129.437608407027,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_246,pre2,-0.002585607499709498,0.09298705841727878,148.14426648672801,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_246,pre1,-0.003680977497960845,0.09333428549418933,146.87411919262533,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_246,during,0.003191702399563406,0.10312564891983726,111.27777392354461,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_246,post1,-0.004932270726602906,0.09403047316951829,296.16039280716643,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_246,post2,-0.006857750686678782,0.09369324529709742,245.13176431454812,Lachkater - die Stand Up Comedy Show,2026-08-09 19:00:00,695
Arts & Theatre,ev_247,pre3,0.005004818349551876,0.09306311409758032,131.15133839943945,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_247,pre2,-0.013255092848563615,0.09299087819418957,145.51076888569048,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_247,pre1,-0.0031493866032070977,0.0933345184655095,147.00539011466063,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_247,during,-0.005591345010508343,0.1031262825530334,109.4302365993014,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_247,post1,-0.006658041919072471,0.09403071269881302,295.47730021395904,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_247,post2,-0.006159953310930251,0.09369348215419615,245.37268039950462,Young Euro Classic 2026 | Youth Symphony Orchestra of Turkmenistan,2026-08-09 19:00:00,711
Arts & Theatre,ev_249,pre3,-0.0024482021906206356,0.09306122499364058,129.43496674805394,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_249,pre2,-0.006748029430820125,0.09298920877740592,147.11353201389917,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_249,pre1,-0.0033277435204752486,0.09333646160842207,146.96133892326526,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_249,during,-0.007734610749536701,0.10313156541756247,108.98185262312947,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_249,post1,-0.00011136671312940163,0.09403270696893595,298.07485504632416,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_249,post2,-0.002245666749171613,0.0936954552575268,246.72721733457533,YEC 2026 | Orchestra of the Americas & Penderecki Youth Orchestra,2026-08-10 19:00:00,793
Arts & Theatre,ev_251,pre3,-0.0017226563950239698,0.09306167179044852,129.6014927273477,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Arts & Theatre,ev_251,pre2,-0.0029582860585355827,0.09298965791665612,148.05180566926506,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Arts & Theatre,ev_251,pre1,-0.0028059141238963607,0.09333691329874441,147.09024424010062,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Arts & Theatre,ev_251,during,-0.012253904544320965,0.10313278201581687,108.03953314645756,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Arts & Theatre,ev_251,post1,-0.00657782302786078,0.09403315006289929,295.5090262369778,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Arts & Theatre,ev_251,post2,-0.0017815777906831252,0.09369589986168853,246.88816695232924,Young Euro Classic 2026 | The Jakob Manz – Karthik Mani Project	,2026-08-11 19:00:00,512
Music,ev_252,pre3,0.0013823962496306564,0.08800996349457431,-8.256334753186279,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Music,ev_252,pre2,0.0018572066687586812,0.08798420341369184,8.0117811848184,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Music,ev_252,pre1,-0.0015999376419878455,0.08820165844513524,27.667885508921763,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Music,ev_252,during,0.0014977751214406804,0.08702960506873798,11.386923203625155,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Music,ev_252,post1,0.00032334788475522664,0.08921131158511696,454.25995295940805,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Music,ev_252,post2,0.0009965695130036815,0.08945699113749046,372.93529691770925,The Swingin' Hermlins,2026-08-11 19:00:00,2033
Arts & Theatre,ev_253,pre3,-0.004618872307582218,0.09305876306575053,128.93747925790086,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_253,pre2,-0.00760877693732683,0.09298675597185987,146.90092117264655,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_253,pre1,-0.00294681764424303,0.09333397890340499,147.0554308075691,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_253,during,-0.00685763490836514,0.10312481321609869,109.16520504519438,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_253,post1,-0.0012330240488300109,0.09403015464705082,297.62860178341293,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_253,post2,0.00039343744650040935,0.0936929313277881,247.6434751066607,Young Euro Classic 2026 | Ulster Youth Orchestra,2026-08-12 19:00:00,626
Arts & Theatre,ev_254,pre3,-0.0012206471698563651,0.09305894451497036,129.71678373096154,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_254,pre2,-0.001285336904521822,0.09298693719151313,148.46713103995847,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_254,pre1,-0.002829897614954462,0.09333416200831252,147.08431822450092,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_254,during,-0.012292354652341974,0.10312530990400973,108.03153415771743,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_254,post1,-0.004944634614373304,0.0940303405316356,296.1554947548102,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_254,post2,-0.006062277542348193,0.09369311585770357,245.40641658908714,Ein Sommernachtstraum,2026-08-12 19:30:00,604
Arts & Theatre,ev_255,pre3,-0.003086992890711973,0.09305989028058931,129.28845262593094,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_255,pre2,-0.0019060643604318246,0.09298787849622268,148.31294852744077,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_255,pre1,-0.0016078105875049467,0.09333511548699414,147.3864613494819,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_255,during,0.0012657079595308346,0.10312790593043265,110.87124571686475,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_255,post1,-0.004764832343885514,0.09403132583344896,296.2267308162441,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_255,post2,-0.005046733114822561,0.09369408865840888,245.75737032507882,Lachkater - die Stand Up Comedy Show,2026-08-12 20:00:00,742
Arts & Theatre,ev_256,pre3,-0.004093066054087511,0.09305914128428029,129.05788766912764,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_256,pre2,-0.0038306699647130964,0.09298713349426263,147.83550362902838,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_256,pre1,-0.006469740472497116,0.09333436024657436,146.18660489244,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_256,during,-0.010933882272286283,0.10312581354868844,108.31433129360981,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_256,post1,-0.007561597705150203,0.09403054202000638,295.1201257988931,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_256,post2,-0.006026685452582055,0.09369331532891001,245.41871054405468,Cirque du Soleil ALIZÉ,2026-08-13 18:30:00,611
Arts & Theatre,ev_257,pre3,-0.0032606062207320248,0.09305965312566587,129.24864854949453,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_257,pre2,-0.0020274312227738893,0.09298764296533063,148.2828133927394,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_257,pre1,-0.005007989019997989,0.09333487672670801,146.54673166351859,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_257,during,-0.00558082261273736,0.10312722520337474,109.43244031915036,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_257,post1,-0.006766799936475183,0.09403107854591553,295.4342912256886,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_257,post2,-0.0037213913387345553,0.09369384436677962,246.2159208132987,Young Euro Classic 2026 | Slovenian Youth Orchestra,2026-08-13 19:00:00,716
Arts & Theatre,ev_259,pre3,-0.003314527115905135,0.09305896871074097,129.23628759040747,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_259,pre2,-0.0029094735912614726,0.09298696134457221,148.06391398542752,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_259,pre1,-0.003641101117133373,0.09333418642146625,146.88396383530176,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_259,during,0.0009527790405322097,0.10312537616248625,110.80526832954934,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_259,post1,-0.00044121879994518226,0.09403036537970479,297.943570878047,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_259,post2,-0.0007938787393262903,0.09369314050496654,247.23095732475042,Lachkater - die Stand Up Comedy Show,2026-08-13 20:00:00,602
Arts & Theatre,ev_260,pre3,0.0009418587927761924,0.09306049088349917,130.21408516034998,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_260,pre2,-0.003969131977023505,0.09298848001377046,147.80119020208184,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_260,pre1,-0.006203554948836881,0.09333572204053346,146.25214492529844,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_260,during,0.008306937121760625,0.10313260952302909,112.36127815543497,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_260,post1,0.015470473318865918,0.09403399177309299,304.32617077809533,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_260,post2,0.017284718816295713,0.09369660750936543,253.56549329591047,Cirque du Soleil ALIZÉ,2026-08-14 16:00:00,539
Arts & Theatre,ev_261,pre3,-0.0011620645306177995,0.09305964641757661,129.73024154062304,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_261,pre2,-0.005686732467970858,0.09298763759512807,147.37593207246752,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_261,pre1,-0.011176203649841392,0.0933367556310008,145.03065904380335,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_261,during,-0.019322745106848862,0.1031324036739187,106.57412034271223,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_261,post1,-0.007730158855464562,0.09403248354518044,295.05352950890745,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_261,post2,-0.011527197608667075,0.09369523198325118,243.52394659111724,Lachkater - die Stand Up Comedy Show,2026-08-14 19:00:00,566
Arts & Theatre,ev_262,pre3,-0.003996506514588265,0.09305886656204097,129.08000646115264,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_262,pre2,0.018464846569604336,0.09298709000019802,153.4231828319451,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_262,pre1,0.016244346337127295,0.09333442334533844,151.84249988396718,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_262,during,0.041818383780627584,0.10312549072544125,119.59839770219554,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_262,post1,0.015281947609599103,0.09403026205242425,304.2499520847915,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_262,post2,0.011482554877972478,0.09369317152174672,251.51998825716802,YEC 2026 | Angelika Prokopp Sommerakademie der Wiener Philharmoniker,2026-08-14 19:00:00,650
Arts & Theatre,ev_264,pre3,-0.003560772617137731,0.09305875395640988,129.17984613538147,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_264,pre2,-0.0014586100418520812,0.09298674686244561,148.42408209036074,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_264,pre1,0.0004341317750963026,0.09333396970768584,147.8921263385279,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_264,during,-0.010603077313589894,0.10312478830618652,108.38325410674491,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_264,post1,-0.0009422584793896742,0.09403014537337591,297.74423530054435,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_264,post2,-0.005024733475298999,0.09369292210279215,245.7649769462597,Romeo & Juliet (EN),2026-08-14 19:30:00,628
Arts & Theatre,ev_265,pre3,0.015257799440723445,0.09306147122017344,133.53352006443768,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_265,pre2,0.015127808440129155,0.0929904810362031,152.57890947760262,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_265,pre1,0.017152049655197947,0.09333761841990089,152.07120193784687,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_265,during,0.04131724485852065,0.10312687582064996,119.48837596826381,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_265,post1,0.009615380637114203,0.09403101838348021,301.9657206451119,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_265,post2,0.010417970857695105,0.09369351556238181,251.14596481987323,Cirque du Soleil ALIZÉ,2026-08-14 20:00:00,713
Arts & Theatre,ev_266,pre3,-0.011110153095901753,0.09306152688570034,127.45619471538396,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_266,pre2,-0.009717379787919483,0.09298887196989881,146.3808536870332,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_266,pre1,-0.005954268105646387,0.09333612546450376,146.31353999730962,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_266,during,-0.02338473425676795,0.1031323795049647,105.7367204133472,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_266,post1,5.622348222411735e-06,0.09403077529933711,298.1214281741839,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_266,post2,-0.010069251248287156,0.09369354692306783,244.0251513548032,Lachkater - die Stand Up Comedy Show,2026-08-14 21:00:00,578
Arts & Theatre,ev_267,pre3,-0.006080391788542855,0.09305873622137324,128.60312706268263,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_267,pre2,-0.006194939003113988,0.09298699565452719,147.25024594711144,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_267,pre1,-0.004774424720312494,0.09333422253815742,146.60432290360635,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_267,during,-0.004197947420116417,0.10312740866949832,109.72225959115241,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_267,post1,0.010532118307202904,0.09403170855893495,302.3343867225328,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_267,post2,0.011119626409133285,0.09369447017030773,251.39243479385516,Cirque du Soleil ALIZÉ,2026-08-15 16:00:00,653
Arts & Theatre,ev_268,pre3,-0.006049492479179836,0.09305956277196596,128.6101908505596,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_268,pre2,-0.005300862325253103,0.09298755367751671,147.47140547766486,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_268,pre1,-0.012730753271834597,0.09333652124580881,144.65004264559963,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_268,during,0.029515691582198366,0.1031323695849047,116.91329705850934,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_268,post1,0.004732066435163473,0.09403259276760949,300.0075807302884,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_268,post2,-0.0038965195013220683,0.09369500213399326,246.15529396411745,Young Euro Classic 2026 | Future Now - ni-va (Argentinien),2026-08-15 16:30:00,711
Arts & Theatre,ev_269,pre3,-0.012655515442244289,0.09306129457769963,127.10496393593833,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_269,pre2,0.015147913916121225,0.09298902617101913,152.58398774785354,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_269,pre1,0.008788402435050847,0.09333639703729084,149.97175906833218,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_269,during,0.0009761496691244065,0.10313209353076468,110.81019503875065,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_269,post1,-0.006202380351468086,0.09403091008846698,295.65754508273756,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_269,post2,-0.006068281613388774,0.09369381430130723,245.40434275064982,Young Euro Classic 2026 | Estonian National Opera Boys’ Choir,2026-08-15 19:00:00,578
Arts & Theatre,ev_270,pre3,-0.0016866374115695304,0.09305897236039803,129.6097628886559,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_270,pre2,-0.005908384703324448,0.09298696388446011,147.32110672045638,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_270,pre1,-0.004315159483648126,0.09333418979403284,146.7176057077629,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_270,during,-0.004994581348449236,0.1031253885799164,109.5552542535267,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_270,post1,-0.00820756317292304,0.09403037467688406,294.86497426041876,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_270,post2,-0.0054442205242764595,0.09369314793310415,245.61996343421245,A night with Sinatra in Berlin,2026-08-15 19:30:00,687
Arts & Theatre,ev_271,pre3,-0.0012247746284420056,0.09305903508275633,129.71583558640697,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_271,pre2,-0.005019833350505465,0.09298702759311636,147.54096188625093,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_271,pre1,-0.00042684525867270616,0.09333425338801885,147.67878876345316,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_271,during,-0.004419174101738277,0.10312555793147082,109.67586856325661,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_271,post1,-0.0055426897404085825,0.09403043357277976,295.91864276279864,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_271,post2,-0.0031491112085044576,0.09369320813669316,246.41411001001012,Romeo & Juliet (EN),2026-08-15 19:30:00,597
Arts & Theatre,ev_272,pre3,0.008065098678065624,0.0930601452575247,131.859809800878,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_272,pre2,0.01029883604309932,0.09298827334798211,151.3621531015985,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_272,pre1,0.01103427752246066,0.0933355056706908,150.53379530993593,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_272,during,-0.01651534353644602,0.10312572716747544,107.15487167223144,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_272,post1,-0.011098379927929461,0.09403045428799355,293.7251402962047,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_272,post2,2.6323152846784927e-05,0.09369295344502812,247.51587364144757,Cirque du Soleil ALIZÉ,2026-08-15 20:00:00,622
Arts & Theatre,ev_273,pre3,-0.0008568114772396278,0.09305875299903386,129.80037810246188,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_273,pre2,-0.009087802275096687,0.09298674551949998,146.5360183710774,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_273,pre1,-0.0030674676736136917,0.09333396863294253,147.02562536063618,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_273,during,0.008117380373035521,0.1031309195470103,112.32102745700901,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_273,post1,0.011207946027675436,0.0940348262054411,302.6063873564106,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_273,post2,0.007772401090544325,0.09369780327168782,250.21821143076272,Cirque du Soleil ALIZÉ,2026-08-16 13:00:00,658
Arts & Theatre,ev_274,pre3,0.010037647388628931,0.09305910667246896,132.3176159437489,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_274,pre2,0.008619880584988858,0.09298721424983697,150.94048132580485,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_274,pre1,0.011043886669783905,0.0933357110791753,150.5362027376512,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_274,during,-0.015143491377338166,0.10312890970788956,107.4392525498653,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_274,post1,-0.009196663901743788,0.0940315098486049,294.4746061151259,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_274,post2,-0.01092740766633577,0.09369426856541137,243.73005060261033,Young Euro Classic 2026 | Future Now-Ensemble &ñiou,2026-08-16 16:30:00,652
Arts & Theatre,ev_275,pre3,0.011588260187634376,0.09306318345307614,132.67813004912372,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_275,pre2,0.010959694446272365,0.09299128786684488,151.5283227939865,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_275,pre1,0.007712743890253327,0.09333880042527283,149.70301937171965,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_275,during,-0.023419088398079373,0.10313497232775441,105.72965262638574,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_275,post1,-0.010967782688352046,0.09403386337117221,293.77656307044265,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_275,post2,-0.013087137924058845,0.09369661066791166,242.98848748823093,Cirque du Soleil ALIZÉ,2026-08-16 17:00:00,506
Arts & Theatre,ev_277,pre3,0.010978618099611034,0.09306049159102997,132.53632289827902,Young Euro Classic 2026 | AYSO - Accademia Youth Symphony Orchestra,2026-08-16 19:00:00,656
Arts & Theatre,ev_277,pre2,-0.006854472023203834,0.09298792882242965,147.08723000879013,Young Euro Classic 2026 | AYSO - Accademia Youth Symphony Orchestra,2026-08-16 19:00:00,656
Arts & Theatre,ev_277,pre1,-0.005433322016682148,0.09333517339258005,146.4418895013136,Young Euro Classic 2026 | AYSO - Accademia Youth Symphony Orchestra,2026-08-16 19:00:00,656
Arts & Theatre,ev_277,during,-0.02442742062230246,0.10312890996878377,105.5223133391741,Young Euro Classic 2026 | AYSO - Accademia Youth Symphony Orchestra,2026-08-16 19:00:00,656
